Date,Price
2019/9/5,1523.053876
2019/9/6,1501.131131
2019/9/9,1505.746445
2019/9/10,1501.131131
2019/9/11,1494.208158
2019/9/12,1490.746672
2019/9/16,1497.669645
2019/9/17,1491.900501
2019/9/18,1464.208612
2019/9/19,1437.670552
2019/9/20,1430.74758
2019/9/23,1465.362441
2019/9/24,1427.286094
2019/9/25,1411.132492
2019/9/26,1488.439015
2019/9/27,1557.668737
2019/9/30,1468.823927
2019/10/8,1538.053649
2019/10/9,1514.977075
2019/10/10,1609.591028
2019/10/11,1601.514227
2019/10/14,1529.976848
2019/10/15,1487.285186
2019/10/16,1505.746445
2019/10/17,1479.208385
2019/10/18,1456.131812
2019/10/21,1486.131358
2019/10/22,1493.05433
2019/10/23,1534.592163
2019/10/24,1594.591255
2019/10/25,1689.205208
2019/10/28,1799.972762
2019/10/29,1809.203392
2019/10/30,1889.9714
2019/10/31,2007.661927
2019/11/1,2157.659657
2019/11/4,2196.889833
2019/11/5,2406.886655
2019/11/7,2399.963683
2019/11/8,2406.886655
2019/11/11,2533.807812
2019/11/12,2373.425623
2019/11/13,2203.812805
2019/11/14,1961.508779
2019/11/15,2232.658522
2019/11/18,2067.661019
2019/11/19,2067.661019
2019/11/20,2067.661019
2019/11/21,2067.661019
2019/11/22,2067.661019
2019/11/25,2067.661019
2019/11/26,2067.661019
2019/11/27,2067.661019
2019/11/28,2067.661019
2019/11/29,2067.661019
2019/12/2,2065.353362
2019/12/3,1409.5
2019/12/4,1371
2019/12/5,1434.5
2019/12/6,1452
2019/12/9,1498
2019/12/10,1535.5
2019/12/11,1498.5
2019/12/12,1534.5
2019/12/13,1521
2019/12/16,1478
2019/12/17,1480
2019/12/18,1462.5
2019/12/19,1471.5
2019/12/20,1504.5
2019/12/23,1494
2019/12/24,1484
2019/12/25,1502.5
2019/12/26,1496.5
2019/12/27,1456
2019/12/30,1439.5
2019/12/31,1440
2020/1/2,1458
2020/1/3,1453.5
2020/1/6,1437
2020/1/7,1451
2020/1/8,1466
2020/1/9,1440.5
2020/1/10,1450.5
2020/1/13,1458
2020/1/14,1448.5
2020/1/15,1475
2020/1/16,1476
2020/1/17,1438
2020/1/20,1437
2020/1/21,1405
2020/1/22,1401
2020/1/23,1407.5
2020/2/3,1365
2020/2/4,1377
2020/2/5,1380.5
2020/2/6,1388.5
2020/2/7,1385
2020/2/10,1385
2020/2/11,1403
2020/2/12,1376
2020/2/13,1365
2020/2/14,1377
2020/2/17,1382
2020/2/18,1378
2020/2/19,1377
2020/2/20,1396
2020/2/21,1412.5
2020/2/24,1400.5
2020/2/25,1404.5
2020/2/26,1375.5
2020/2/27,1362.5
2020/2/28,1322.5
2020/3/2,1332.5
2020/3/3,1337
2020/3/4,1341.5
2020/3/5,1339.5
2020/3/6,1333
2020/3/9,1324.5
2020/3/10,1334.5
2020/3/11,1361.5
2020/3/12,1341.5
2020/3/13,1344
2020/3/16,1336
2020/3/17,1351.5
2020/3/18,1339.5
2020/3/19,1339
2020/3/20,1337
2020/3/23,1319
2020/3/24,1349.5
2020/3/25,1360.5
2020/3/26,1356
2020/3/27,1367
2020/3/30,1362.5
2020/3/31,1360.5
2020/4/1,1336
2020/4/2,1348
2020/4/3,1358
2020/4/7,1365
2020/4/8,1358
2020/4/9,1342.5
2020/4/10,1330
2020/4/13,1334.5
2020/4/14,1337.5
2020/4/15,1335
2020/4/16,1333
2020/4/17,1333.5
2020/4/20,1389
2020/4/21,1349
2020/4/22,1326
2020/4/23,1334.5
2020/4/24,1318.5
2020/4/27,1264
2020/4/28,1224
2020/4/29,1197
2020/4/30,1150
2020/5/6,1175
2020/5/7,1355
2020/5/8,1381.5
2020/5/11,1368
2020/5/12,1361
2020/5/13,1355
2020/5/14,1363.5
2020/5/15,1368
2020/5/18,1369
2020/5/19,1374
2020/5/20,1373
2020/5/21,1372
2020/5/22,1366.5
2020/5/25,1368.5
2020/5/26,1360.5
2020/5/27,1359.5
2020/5/28,1362.5
2020/5/29,1362.5
2020/6/1,1357
2020/6/2,1356
2020/6/3,1361.5
2020/6/4,1349.5
2020/6/5,1354
2020/6/8,1347.5
2020/6/9,1344.5
2020/6/10,1341
2020/6/11,1340
2020/6/12,1336
2020/6/15,1335.5
2020/6/16,1339
2020/6/17,1338.5
2020/6/18,1344
2020/6/19,1343
2020/6/22,1335
2020/6/23,1334
2020/6/24,1335
2020/6/29,1335.5
2020/6/30,1338.5
2020/7/1,1327.5
2020/7/2,1327.5
2020/7/3,1331.5
2020/7/6,1340.5
2020/7/7,1351
2020/7/8,1347
2020/7/9,1348
2020/7/10,1343.5
2020/7/13,1339.5
2020/7/14,1332
2020/7/15,1336
2020/7/16,1327.5
2020/7/17,1323
2020/7/20,1319
2020/7/21,1319
2020/7/22,1315.5
2020/7/23,1319
2020/7/24,1320
2020/7/27,1320
2020/7/28,1320
2020/7/29,1322.5
2020/7/30,1323.5
2020/7/31,1319.5
2020/8/3,1317
2020/8/4,1330
2020/8/5,1326
2020/8/6,1309.5
2020/8/7,1315
2020/8/10,1306
2020/8/11,1257.5
2020/8/12,1248
2020/8/13,1250.5
2020/8/14,1240.5
2020/8/17,1230
2020/8/18,1256.5
2020/8/19,1241.5
2020/8/20,1235
2020/8/21,1231.5
2020/8/24,1228
2020/8/25,1221
2020/8/26,1223
2020/8/27,1208
2020/8/28,1176.5
2020/8/31,1120
2020/9/1,1102
2020/9/2,1110
2020/9/4,1275
2020/9/7,1271
2020/9/8,1254
2020/9/9,1240
2020/9/10,1224
2020/9/11,1220
2020/9/14,1222
2020/9/15,1229.5
2020/9/16,1209
2020/9/17,1167.5
2020/9/18,1160.5
2020/9/21,1153
2020/9/22,1137
2020/9/23,1135
2020/9/24,1162
2020/9/25,1130.5
2020/9/28,1123
2020/9/29,1118
2020/9/30,1168
2020/10/2,1327.5
2020/10/9,1199
2020/10/12,1245
2020/10/13,1223
2020/10/14,1200
2020/10/15,1211
2020/10/16,1267.5
2020/10/19,1280.5
2020/10/20,1246
2020/10/21,1285
2020/10/22,1274
2020/10/23,1244
2020/10/26,1215
2020/10/27,1225
2020/10/28,1219.5
2020/10/29,1171
2020/10/30,1200
2020/11/2,1294
2020/11/3,1327
2020/11/4,1309.5
2020/11/5,1317.5
2020/11/6,1318
2020/11/9,1312.5
2020/11/10,1321
2020/11/11,1327
2020/11/12,1323
2020/11/13,1313.5
2020/11/16,1317.5
2020/11/17,1305
2020/11/18,1289.5
2020/11/19,1297
2020/11/20,1322.5
2020/11/23,1316
2020/11/24,1312
2020/11/25,1308.5
2020/11/26,1316
2020/11/27,1379.5
2020/11/30,1365
2020/12/1,1427
2020/12/2,1433
2020/12/3,1438
2020/12/4,1430
2020/12/7,1442.5
2020/12/8,1440
2020/12/9,1438.5
2020/12/10,1422.5
2020/12/11,1423.5
2020/12/14,1414
2020/12/15,1414.5
2020/12/16,1419.5
2020/12/17,1405
2020/12/18,1342
2020/12/21,1287
2020/12/22,1286
2020/12/23,1246
2020/12/24,1255.5
2020/12/25,1252.5
2020/12/28,1238.5
2020/12/29,1257
2020/12/30,1246
2020/12/31,1309
2021/1/4,1320.5
2021/1/5,1372.5
2021/1/6,1380
2021/1/7,1353
2021/1/8,1349.5
2021/1/11,1297
2021/1/12,1298
2021/1/13,1297
2021/1/14,1266
2021/1/15,1265
2021/1/18,1293
2021/1/19,1290
2021/1/20,1283.5
2021/1/21,1292
2021/1/22,1276
2021/1/25,1271.5
2021/1/26,1274
2021/1/27,1264
2021/1/28,1267
2021/1/29,1281
2021/2/1,1282
2021/2/2,1277.5
2021/2/3,1269.5
2021/2/4,1260.5
2021/2/5,1257
2021/2/8,1249.5
2021/2/9,1242
2021/2/10,1224
2021/2/18,1241.5
2021/2/19,1248.5
2021/2/22,1251
2021/2/23,1238
2021/2/24,1214.5
2021/2/25,1215.5
2021/2/26,1157.5
2021/3/1,1325
2021/3/2,1301
2021/3/3,1308
2021/3/4,1339.5
2021/3/5,1335.5
2021/3/8,1367
2021/3/9,1428.5
2021/3/10,1458
2021/3/11,1459.5
2021/3/12,1465
2021/3/15,1507
2021/3/16,1465
2021/3/17,1440.5
2021/3/18,1377.5
2021/3/19,1355
2021/3/22,1380.5
2021/3/23,1369
2021/3/24,1351
2021/3/25,1341
2021/3/26,1343
2021/3/29,1344.5
2021/3/30,1321.5
2021/3/31,1294.5
2021/4/1,1293.5
2021/4/2,1310
2021/4/6,1316.5
2021/4/7,1306.5
2021/4/8,1299.5
2021/4/9,1298.5
2021/4/12,1287.5
2021/4/13,1281.5
2021/4/14,1278
2021/4/15,1306.5
2021/4/16,1308.5
2021/4/19,1296.5
2021/4/20,1286.5
2021/4/21,1292.5
2021/4/22,1321
2021/4/23,1294
2021/4/26,1291
2021/4/27,1286.5
2021/4/28,1249
2021/4/29,1231.5
2021/4/30,1316.5
2021/5/3,1316.5
2021/5/6,1348
2021/5/7,1326
2021/5/10,1353
2021/5/11,1328
2021/5/12,1332.5
2021/5/13,1353.5
2021/5/14,1390
2021/5/17,1391
2021/5/18,1377.5
2021/5/19,1383
2021/5/20,1367.5
2021/5/21,1387
2021/5/24,1378.5
2021/5/25,1377.5
2021/5/26,1392.5
2021/5/27,1384
2021/5/28,1405.5
2021/5/31,1354
2021/6/1,1417
2021/6/2,1433.5
2021/6/3,1432.5
2021/6/4,1422.5
2021/6/7,1472
2021/6/8,1484
2021/6/9,1472
2021/6/10,1430.5
2021/6/11,1390.5
2021/6/15,1405
2021/6/16,1407
2021/6/17,1404
2021/6/18,1390
2021/6/21,1399.5
2021/6/22,1330.5
2021/6/23,1272
2021/6/24,1332.5
2021/6/25,1364
2021/6/28,1355.5
2021/6/29,1360.5
2021/6/30,1371
2021/7/1,1375
2021/7/2,1379.5
2021/7/5,1360
2021/7/6,1351
2021/7/7,1357
2021/7/8,1357
2021/7/9,1361.5
2021/7/12,1366
2021/7/13,1360.5
2021/7/14,1349
2021/7/15,1354
2021/7/16,1336
2021/7/19,1336
2021/7/20,1332
2021/7/21,1332
2021/7/22,1331
2021/7/23,1318.5
2021/7/26,1317.5
2021/7/27,1318
2021/7/28,1319.5
2021/7/29,1320.5
2021/7/30,1313.5
2021/8/2,1314.5
2021/8/3,1313
2021/8/4,1304
2021/8/5,1300
2021/8/6,1290
2021/8/9,1287.5
2021/8/10,1291
2021/8/11,1298
2021/8/12,1270
2021/8/13,1261.5
2021/8/16,1255.5
2021/8/17,1271
2021/8/18,1259
2021/8/19,1258
2021/8/20,1262.5
2021/8/23,1272
2021/8/24,1265.5
2021/8/25,1247.5
2021/8/26,1260.5
2021/8/27,1265
2021/8/30,1259
2021/8/31,1290.5
2021/9/1,1262
2021/9/2,1353
2021/9/3,1347
2021/9/6,1334
2021/9/7,1311.5
2021/9/8,1318
2021/9/9,1315
2021/9/10,1339
2021/9/13,1336.5
2021/9/14,1347
2021/9/15,1325
2021/9/16,1363
2021/9/17,1353.5
2021/9/22,1356.5
2021/9/23,1357
2021/9/24,1342
2021/9/27,1351.5
2021/9/28,1356
2021/9/29,1389
2021/9/30,1443.5
2021/10/1,1449
2021/10/8,1438.5
2021/10/11,1462
2021/10/12,1446
2021/10/13,1460
2021/10/14,1447
2021/10/15,1444
2021/10/18,1486.5
2021/10/19,1445
2021/10/20,1439
2021/10/21,1424.5
2021/10/22,1418
2021/10/25,1426.5
2021/10/26,1409.5
2021/10/27,1428
2021/10/28,1412.5
2021/10/29,1428
2021/11/1,1456
2021/11/2,1443
2021/11/3,1452.5
2021/11/4,1416.5
2021/11/5,1414.5
2021/11/8,1393.5
2021/11/9,1401
2021/11/10,1418
2021/11/11,1390
2021/11/12,1352
2021/11/15,1353
2021/11/16,1342.5
2021/11/17,1323
2021/11/18,1323.5
2021/11/19,1308.5
2021/11/22,1314.5
2021/11/23,1316.5
2021/11/24,1318
2021/11/25,1328.5
2021/11/26,1307.5
2021/11/29,1287.5
2021/11/30,1294.5
2021/12/1,1301.5
2021/12/2,1302.5
2021/12/3,1289.5
2021/12/6,1290
2021/12/7,1297
2021/12/8,1289
2021/12/9,1276
2021/12/10,1263.5
2021/12/13,1275
2021/12/14,1271.5
2021/12/15,1269.5
2021/12/16,1266
2021/12/17,1267.5
2021/12/20,1270
2021/12/21,1268
2021/12/22,1266.5
2021/12/23,1262
2021/12/24,1267.5
2021/12/27,1255.5
2021/12/28,1223.5
2021/12/29,1258
2021/12/30,1259.5
2021/12/31,1286.5
2022/1/4,1315
2022/1/5,1328
2022/1/6,1322.5
2022/1/7,1309
2022/1/10,1303.5
2022/1/11,1302
2022/1/12,1290.5
2022/1/13,1308.5
2022/1/14,1302.5
2022/1/17,1279
2022/1/18,1265.5
2022/1/19,1266.5
2022/1/20,1265
2022/1/21,1298
2022/1/24,1320
2022/1/25,1313
2022/1/26,1326
2022/1/27,1283
2022/1/28,1309
2022/2/7,1308
2022/2/8,1293.5
2022/2/9,1291
2022/2/10,1292.5
2022/2/11,1291.5
2022/2/14,1277.5
2022/2/15,1265.5
2022/2/16,1265.5
2022/2/17,1255
2022/2/18,1258
2022/2/21,1258.5
2022/2/22,1246.5
2022/2/23,1246
2022/2/24,1242.5
2022/2/25,1227.5
2022/2/28,1408.5
2022/3/1,1413.5
2022/3/2,1408
2022/3/3,1417
2022/3/4,1415.5
2022/3/7,1434.5
2022/3/8,1425
2022/3/9,1405.5
2022/3/10,1394
2022/3/11,1394
2022/3/14,1388
2022/3/15,1380
2022/3/16,1385
2022/3/17,1382
2022/3/18,1383.5
2022/3/21,1391.5
2022/3/22,1385
2022/3/23,1388.5
2022/3/24,1386
2022/3/25,1385
2022/3/28,1364.5
2022/3/29,1361
2022/3/30,1361
2022/3/31,1358
2022/4/1,1335
2022/4/4,1335
2022/4/6,1327
2022/4/7,1328
2022/4/8,1317
2022/4/11,1319
2022/4/12,1316
2022/4/13,1308.5
2022/4/14,1299.5
2022/4/15,1292
2022/4/18,1301
2022/4/19,1300.5
2022/4/20,1290.5
2022/4/21,1310
2022/4/22,1323
2022/4/25,1318
2022/4/26,1342
2022/4/27,1339.5
2022/4/28,1348
2022/4/29,1381
2022/5/5,1370
2022/5/6,1361.5
2022/5/9,1361
2022/5/10,1367
2022/5/11,1371.5
2022/5/12,1371.5
2022/5/13,1370
2022/5/16,1391.5
2022/5/17,1389
2022/5/18,1395.5
2022/5/19,1399.5
2022/5/20,1399.5
2022/5/23,1404
2022/5/24,1408
2022/5/25,1408
2022/5/26,1418.5
2022/5/27,1417.5
2022/5/30,1357
2022/5/31,1352
2022/6/1,1340
2022/6/2,1338.5
2022/6/6,1339.5
2022/6/7,1346.5
2022/6/8,1343
2022/6/9,1337
2022/6/10,1333
2022/6/13,1339.5
2022/6/14,1352
2022/6/15,1350.5
2022/6/16,1357
2022/6/17,1370
2022/6/20,1370
2022/6/21,1386
2022/6/22,1389
2022/6/23,1395.5
2022/6/24,1388.5
2022/6/27,1399.5
2022/6/28,1395
2022/6/29,1392
2022/6/30,1386
2022/7/1,1399.5
2022/7/4,1408
2022/7/5,1413
2022/7/6,1402
2022/7/7,1403.5
2022/7/8,1390
2022/7/11,1390
2022/7/12,1388
2022/7/13,1402
2022/7/14,1397.5
2022/7/15,1392
2022/7/18,1397
2022/7/19,1395
2022/7/20,1396
2022/7/21,1397
2022/7/22,1399
2022/7/25,1400
2022/7/26,1350.5
2022/7/27,1356
2022/7/28,1350.5
2022/7/29,1348.5
2022/8/1,1348
2022/8/2,1339
2022/8/3,1372
2022/8/4,1369
2022/8/5,1376.5
2022/8/8,1379.5
2022/8/9,1377
2022/8/10,1380
2022/8/11,1380
2022/8/12,1379.5
2022/8/15,1380.5
2022/8/16,1380.5
2022/8/17,1377.5
2022/8/18,1378.5
2022/8/19,1377
2022/8/22,1378.5
2022/8/23,1382.5
2022/8/24,1353
2022/8/25,1351
2022/8/26,1352.5
2022/8/29,1350
2022/8/30,1339.5
2022/8/31,1332
2022/9/1,1330
2022/9/2,1326
2022/9/5,1327.5
2022/9/6,1277
2022/9/7,1268
2022/9/8,1272
2022/9/9,1273.5
2022/9/13,1272
2022/9/14,1264.5
2022/9/15,1270
2022/9/16,1258
2022/9/19,1256.5
2022/9/20,1261.5
2022/9/21,1264
2022/9/22,1265
2022/9/23,1262.5
2022/9/26,1260
2022/9/27,1265
2022/9/28,1267
2022/9/29,1241
2022/9/30,1288.5
2022/10/10,1281
2022/10/11,1267
2022/10/12,1258
2022/10/13,1257.5
2022/10/14,1254
2022/10/17,1257.5
2022/10/18,1252.5
2022/10/19,1255
2022/10/20,1256.5
2022/10/21,1245
2022/10/24,1247.5
2022/10/25,1249.5
2022/10/26,1247.5
2022/10/27,1243
2022/10/28,1237
2022/10/31,1232
2022/11/1,1233.5
2022/11/2,1233.5
2022/11/3,1233.5
2022/11/4,1236.5
2022/11/7,1239.5
2022/11/8,1236
2022/11/9,1235.5
2022/11/10,1234
2022/11/11,1240.5
2022/11/14,1238.5
2022/11/15,1241
2022/11/16,1242.5
2022/11/17,1233
2022/11/18,1238
2022/11/21,1236.5
2022/11/22,1238
2022/11/23,1240
2022/11/24,1233.5
2022/11/25,1235.5
2022/11/28,1232
2022/11/29,1239.5
2022/11/30,1238.5
2022/12/1,1234.5
2022/12/2,1233
2022/12/5,1237
2022/12/6,1234
2022/12/7,1223
2022/12/8,1214
2022/12/9,1215
2022/12/12,1221.5
2022/12/13,1222.5
2022/12/14,1222
2022/12/15,1209
2022/12/16,1198.5
2022/12/19,1194
2022/12/20,1191.5
2022/12/21,1189.5
2022/12/22,1185
2022/12/23,1179.5
2022/12/26,1189
2022/12/27,1184.5
2022/12/28,1185
2022/12/29,1183
2022/12/30,1241
2023/1/3,1255
2023/1/4,1259
2023/1/5,1252
2023/1/6,1256
2023/1/9,1268.5
2023/1/10,1263.5
2023/1/11,1268.5
2023/1/12,1271
2023/1/13,1268
2023/1/16,1265.5
2023/1/17,1271
2023/1/18,1272.5
2023/1/19,1275
2023/1/20,1293.5
2023/1/30,1290.5
2023/1/31,1289
2023/2/1,1296
2023/2/2,1287.5
2023/2/3,1286
2023/2/6,1285
2023/2/7,1291
2023/2/8,1283
2023/2/9,1270
2023/2/10,1263
2023/2/13,1267
2023/2/14,1286
2023/2/15,1282
2023/2/16,1284
2023/2/17,1287.5
2023/2/20,1289
2023/2/21,1279.5
2023/2/22,1254
2023/2/23,1255
2023/2/24,1256.5
2023/2/27,1249
2023/2/28,1251
2023/3/1,1248.5
2023/3/2,1248
2023/3/3,1248.5
2023/3/6,1249.5
2023/3/7,1246.5
2023/3/8,1236
2023/3/9,1239.5
2023/3/10,1232.5
2023/3/13,1233.5
2023/3/14,1228
2023/3/15,1231
2023/3/16,1222
2023/3/17,1219
2023/3/20,1214.5
2023/3/21,1208
2023/3/22,1219.5
2023/3/23,1215.5
2023/3/24,1205
2023/3/27,1201.5
2023/3/28,1203
2023/3/29,1207
2023/3/30,1215.5
2023/3/31,1198
2023/4/3,1206.5
2023/4/4,1206
2023/4/6,1203
2023/4/7,1203.5
2023/4/10,1204.5
2023/4/11,1207.5
2023/4/12,1203.5
2023/4/13,1196
2023/4/14,1186
2023/4/17,1189
2023/4/18,1195.5
2023/4/19,1192
2023/4/20,1180.5
2023/4/21,1168.5
2023/4/24,1157
2023/4/25,1152
2023/4/26,1164.5
2023/4/27,1145.5
2023/4/28,1269.5
2023/5/4,1278.5
2023/5/5,1291
2023/5/8,1276
2023/5/9,1259.5
2023/5/10,1278.5
2023/5/11,1271.5
2023/5/12,1271
2023/5/15,1261.5
2023/5/16,1244.5
2023/5/17,1232.5
2023/5/18,1236
2023/5/19,1235
2023/5/22,1234.5
2023/5/23,1241
2023/5/24,1243.5
2023/5/25,1250
2023/5/26,1253.5
2023/5/29,1241.5
2023/5/30,1249.5
2023/5/31,1240
2023/6/1,1257.5
2023/6/2,1268
2023/6/5,1266
2023/6/6,1261.5
2023/6/7,1259
2023/6/8,1258.5
2023/6/9,1261
2023/6/12,1263
2023/6/13,1249
2023/6/14,1254.5
2023/6/15,1252
2023/6/16,1248
2023/6/19,1242
2023/6/20,1242
2023/6/21,1244
2023/6/26,1238
2023/6/27,1237.5
2023/6/28,1239.5
2023/6/29,1241
2023/6/30,1241
2023/7/3,1234.5
2023/7/4,1227.5
2023/7/5,1218
2023/7/6,1212.5
2023/7/7,1215
2023/7/10,1212
2023/7/11,1215
2023/7/12,1219.5
2023/7/13,1223
2023/7/14,1218
2023/7/17,1204
2023/7/18,1209.5
2023/7/19,1209
2023/7/20,1209.5
2023/7/21,1205
2023/7/24,1207
2023/7/25,1216.5
2023/7/26,1211
2023/7/27,1213.5
2023/7/28,1208.5
2023/7/31,1219
2023/8/1,1212
2023/8/2,1227.5
2023/8/3,1208
2023/8/4,1217
2023/8/7,1210
2023/8/8,1206
2023/8/9,1206
2023/8/10,1184
2023/8/11,1181
2023/8/14,1173.5
2023/8/15,1179
2023/8/16,1166.5
2023/8/17,1162.5
2023/8/18,1164.5
2023/8/21,1164.5
2023/8/22,1165.5
2023/8/23,1170
2023/8/24,1172
2023/8/25,1163
2023/8/28,1151
2023/8/29,1151.5
2023/8/30,1156
2023/8/31,1130
2023/9/1,1286
2023/9/4,1307.5
2023/9/5,1316.5
2023/9/6,1302
2023/9/7,1304
2023/9/8,1312.5
2023/9/11,1311
2023/9/12,1295
2023/9/13,1280.5
2023/9/14,1305.5
2023/9/15,1310
2023/9/18,1340
2023/9/19,1329
2023/9/20,1318
2023/9/21,1321
2023/9/22,1340.5
2023/9/25,1323
2023/9/26,1298.5
2023/9/27,1327
2023/9/28,1334
2023/10/9,1315
2023/10/10,1313
2023/10/11,1316
2023/10/12,1318.5
2023/10/13,1326.5
2023/10/16,1330
2023/10/17,1327
2023/10/18,1350
2023/10/19,1353
2023/10/20,1331.5
2023/10/23,1318
2023/10/24,1317.5
2023/10/25,1324.5
2023/10/26,1326.5
2023/10/27,1329
2023/10/30,1335
2023/10/31,1325
2023/11/1,1321.5
2023/11/2,1318.5
2023/11/3,1323.5
2023/11/6,1324.5
2023/11/7,1326
2023/11/8,1307
2023/11/9,1324.5
2023/11/10,1323.5
2023/11/13,1323.5
2023/11/14,1329
2023/11/15,1331.5
2023/11/16,1342.5
2023/11/17,1335
2023/11/20,1332
2023/11/21,1343.5
2023/11/22,1337
2023/11/23,1341.5
2023/11/24,1334.5
2023/11/27,1334.5
2023/11/28,1335
2023/11/29,1332
2023/11/30,1337.5
2023/12/1,1326.5
2023/12/4,1326.5
2023/12/5,1341
2023/12/6,1340
2023/12/7,1337.5
2023/12/8,1338
2023/12/11,1340
2023/12/12,1336
2023/12/13,1340.5
2023/12/14,1338
2023/12/15,1339.5
2023/12/18,1298
2023/12/19,1269
2023/12/20,1266.5
2023/12/21,1266.5
2023/12/22,1270.5
2023/12/25,1231.5
2023/12/26,1234.5
2023/12/27,1236
2023/12/28,1232
2023/12/29,1176
2024/1/2,1173
2024/1/3,1190
2024/1/4,1229
2024/1/5,1270
2024/1/8,1246.5
2024/1/9,1310.5
2024/1/10,1404
2024/1/11,1388.5
2024/1/12,1334.5
2024/1/15,1334.5
2024/1/16,1301.5
2024/1/17,1284
2024/1/18,1265.5
2024/1/19,1261
2024/1/22,1251.5
2024/1/23,1252
2024/1/24,1260
2024/1/25,1253
2024/1/26,1227.5
2024/1/29,1221.5
2024/1/30,1213
2024/1/31,1179
2024/2/1,1233
2024/2/2,1221.5
2024/2/5,1218
2024/2/6,1213.5
2024/2/7,1193.5
2024/2/8,1203
2024/2/19,1243.5
2024/2/20,1233.5
2024/2/21,1227
2024/2/22,1226
2024/2/23,1201.5
2024/2/26,1198
2024/2/27,1194.5
2024/2/28,1193.5
2024/2/29,1258
2024/3/1,1256
2024/3/4,1266
2024/3/5,1268
2024/3/6,1265
2024/3/7,1260.5
2024/3/8,1265.5
2024/3/11,1272
2024/3/12,1268
2024/3/13,1251
2024/3/14,1245.5
2024/3/15,1245
2024/3/18,1241
2024/3/19,1249
2024/3/20,1238.5
2024/3/21,1235
2024/3/22,1229
2024/3/25,1230
2024/3/26,1233.5
2024/3/27,1228
2024/3/28,1293.5
2024/3/29,1281.5
2024/4/1,1273
2024/4/2,1260.5
2024/4/3,1269
2024/4/8,1271
2024/4/9,1271
2024/4/10,1265
2024/4/11,1263.5
2024/4/12,1259
2024/4/15,1260.5
2024/4/16,1247
2024/4/17,1255.5
2024/4/18,1268
2024/4/19,1270
2024/4/22,1266
2024/4/23,1278
2024/4/24,1296.5
2024/4/25,1299
2024/4/26,1318
2024/4/29,1343
2024/4/30,1326
2024/5/6,1338.5
2024/5/7,1331.5
2024/5/8,1333.5
2024/5/9,1325.5
2024/5/10,1317
2024/5/13,1326.5
2024/5/14,1332.5
2024/5/15,1330
2024/5/16,1337
2024/5/17,1344
2024/5/20,1349.5
2024/5/21,1344.5
2024/5/22,1351.5
2024/5/23,1386.5
2024/5/24,1357.5
2024/5/27,1351.5
2024/5/28,1356
2024/5/29,1364
2024/5/30,1359.5
2024/5/31,1352
2024/6/3,1344.5
2024/6/4,1351
2024/6/5,1347.5
2024/6/6,1344
2024/6/7,1342.5
2024/6/11,1343.5
2024/6/12,1354
2024/6/13,1346
2024/6/14,1353
2024/6/17,1347.5
2024/6/18,1350.5
2024/6/19,1351
2024/6/20,1353
2024/6/21,1339.5
2024/6/24,1334.5
2024/6/25,1329
2024/6/26,1333.5
2024/6/27,1334
2024/6/28,1332
